"ID","X","Y","state","OAK","PINE","MAPLE","BIRCH","HEMLOCK","TAMARACK","POPLAR/TULIP.POPLAR","CEDAR/JUNIPER","BEECH","ELM","SPRUCE","BASSWOOD","ASH","FIR","IRONWOOD","HICKORY","OTHER.HARDWOOD","WALNUT","BLACK.GUM/SWEET.GUM"
4178,197000,1382000,"minnesota",0,3,0,1,0,3,2,4,0,0,3,0,0,2,0,0,0,0,0
4179,205000,1382000,"minnesota",0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0
4180,213000,1382000,"minnesota",0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0
4181,221000,1382000,"minnesota",0,0,0,0,0,2,4,0,0,2,8,0,0,2,0,0,0,0,0
4185,253000,1382000,"minnesota",0,0,0,3,0,0,23,9,0,0,4,0,0,5,0,0,0,0,0
4186,261000,1382000,"minnesota",0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
4187,269000,1382000,"minnesota",0,10,0,0,0,1,8,5,0,0,2,0,0,2,0,0,0,0,0
4188,277000,1382000,"minnesota",0,15,0,0,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0
4189,285000,1382000,"minnesota",0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4447,-19000,1374000,"minnesota",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4448,-11000,1374000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,-3000,1374000,"minnesota",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,5000,1374000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,13000,1374000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,21000,1374000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,29000,1374000,"minnesota",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
4454,37000,1374000,"minnesota",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4455,45000,1374000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,53000,1374000,"minnesota",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4457,61000,1374000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,69000,1374000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,77000,1374000,"minnesota",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4460,85000,1374000,"minnesota",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,93000,1374000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,101000,1374000,"minnesota",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4463,109000,1374000,"minnesota",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,117000,1374000,"minnesota",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4465,125000,1374000,"minnesota",0,0,0,0,0,12,0,2,0,0,2,0,0,0,0,0,0,0,0
4466,133000,1374000,"minnesota",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,141000,1374000,"minnesota",0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0
4468,149000,1374000,"minnesota",0,0,1,4,0,9,2,0,0,2,1,0,0,1,0,0,0,0,0
4469,157000,1374000,"minnesota",0,0,0,2,0,8,9,0,0,0,4,0,0,0,0,0,0,0,0
4470,165000,1374000,"minnesota",0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4471,173000,1374000,"minnesota",0,0,0,3,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0
4472,181000,1374000,"minnesota",0,0,0,1,0,9,6,0,0,0,2,0,1,0,0,0,0,0,0
4473,189000,1374000,"minnesota",0,0,0,1,0,11,0,3,0,0,1,0,0,0,0,0,0,0,0
4474,197000,1374000,"minnesota",0,2,0,4,0,12,11,9,0,0,4,0,0,0,0,0,0,0,0
4475,205000,1374000,"minnesota",0,0,0,2,0,15,6,16,0,0,15,0,0,0,0,0,0,0,0
4476,213000,1374000,"minnesota",0,0,0,1,0,11,6,5,0,0,16,0,1,1,0,0,0,0,0
4477,221000,1374000,"minnesota",0,0,1,7,0,5,13,1,0,1,8,0,0,0,0,0,0,0,0
4478,229000,1374000,"minnesota",0,1,0,0,0,4,5,0,0,0,5,1,3,1,0,0,0,0,0
4479,237000,1374000,"minnesota",1,0,0,1,0,14,3,0,0,0,13,1,0,3,0,0,0,0,0
4480,245000,1374000,"minnesota",0,0,1,2,0,0,6,8,0,0,9,0,0,2,0,0,0,0,0
4481,253000,1374000,"minnesota",0,0,0,3,0,2,3,2,0,0,5,0,0,0,0,0,0,0,0
4482,261000,1374000,"minnesota",1,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0
4483,269000,1374000,"minnesota",0,7,0,0,0,4,10,0,0,0,3,0,0,0,0,0,0,0,0
4484,277000,1374000,"minnesota",0,14,0,0,0,8,8,0,0,0,1,0,1,0,0,0,0,0,0
4485,285000,1374000,"minnesota",0,20,0,4,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0
4486,293000,1374000,"minnesota",0,14,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4743,-19000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,-11000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,-3000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,5000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,13000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,21000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,29000,1366000,"minnesota",1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
4750,37000,1366000,"minnesota",2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
4751,45000,1366000,"minnesota",4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4752,53000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,61000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,69000,1366000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,77000,1366000,"minnesota",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,85000,1366000,"minnesota",2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
4757,93000,1366000,"minnesota",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,101000,1366000,"minnesota",1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4759,109000,1366000,"minnesota",0,0,0,0,0,5,6,0,0,0,3,0,0,4,0,0,0,0,0
4760,117000,1366000,"minnesota",0,0,0,0,0,10,2,2,0,0,2,0,0,0,0,0,0,0,0
4761,125000,1366000,"minnesota",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,133000,1366000,"minnesota",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,141000,1366000,"minnesota",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,149000,1366000,"minnesota",0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0
4765,157000,1366000,"minnesota",0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0
4766,165000,1366000,"minnesota",0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0
4767,173000,1366000,"minnesota",0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0
4768,181000,1366000,"minnesota",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,189000,1366000,"minnesota",0,0,0,0,0,11,0,1,0,0,2,0,0,0,0,0,0,0,0
4770,197000,1366000,"minnesota",0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0
4771,205000,1366000,"minnesota",0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0
4772,213000,1366000,"minnesota",0,0,0,2,0,9,8,2,0,0,5,2,0,1,0,0,0,0,0
4773,221000,1366000,"minnesota",0,0,0,4,0,5,11,2,0,1,8,1,0,1,1,0,0,0,0
4774,229000,1366000,"minnesota",0,0,0,1,0,6,5,0,0,0,15,0,3,2,0,0,0,0,0
4775,237000,1366000,"minnesota",0,1,0,3,0,3,9,0,0,2,10,0,0,0,0,0,0,0,0
4776,245000,1366000,"minnesota",0,1,0,2,0,0,1,0,0,0,23,0,0,1,0,0,0,0,0
4777,253000,1366000,"minnesota",2,0,0,1,0,5,1,2,0,1,5,0,1,0,0,0,0,0,0
4778,261000,1366000,"minnesota",0,0,0,9,0,3,3,4,0,2,6,0,1,0,0,0,0,0,0
4779,269000,1366000,"minnesota",0,2,0,1,0,3,0,7,0,0,4,0,1,0,0,0,0,0,0
4780,277000,1366000,"minnesota",0,6,0,2,0,7,4,8,0,0,3,0,0,2,0,0,0,0,0
4781,285000,1366000,"minnesota",0,5,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,0,0
4782,293000,1366000,"minnesota",0,17,0,3,0,1,7,0,0,0,3,0,0,0,0,0,0,0,0
4783,301000,1366000,"minnesota",0,20,0,1,0,1,3,0,0,0,5,0,0,1,0,0,0,0,0
5039,-19000,1358000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,-11000,1358000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,-3000,1358000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,5000,1358000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5043,13000,1358000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5044,21000,1358000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,29000,1358000,"minnesota",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5046,37000,1358000,"minnesota",5,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
5047,45000,1358000,"minnesota",6,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0
5048,53000,1358000,"minnesota",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,61000,1358000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,69000,1358000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,77000,1358000,"minnesota",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5052,85000,1358000,"minnesota",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5053,93000,1358000,"minnesota",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5054,101000,1358000,"minnesota",0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0
5055,109000,1358000,"minnesota",0,0,0,0,0,14,0,5,0,0,1,0,1,0,0,0,0,0,0
5056,117000,1358000,"minnesota",0,0,0,1,0,17,2,5,0,0,2,0,0,1,0,0,0,0,0
5057,125000,1358000,"minnesota",0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,0
5058,133000,1358000,"minnesota",0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,141000,1358000,"minnesota",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,149000,1358000,"minnesota",0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5061,157000,1358000,"minnesota",0,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,0,0
5062,165000,1358000,"minnesota",0,0,0,1,0,9,0,2,0,0,1,0,0,0,0,0,0,0,0
5063,173000,1358000,"minnesota",0,0,0,0,0,12,0,2,0,0,12,0,0,0,0,0,0,0,0
5064,181000,1358000,"minnesota",0,4,0,2,0,14,4,1,0,0,5,0,0,0,0,0,0,0,0
5065,189000,1358000,"minnesota",0,2,0,1,0,10,1,2,0,0,4,0,0,0,0,0,0,0,0
5066,197000,1358000,"minnesota",0,11,0,1,0,11,1,6,0,0,2,0,0,0,0,0,0,0,0
5067,205000,1358000,"minnesota",0,0,0,7,0,12,1,4,0,1,4,0,1,0,0,0,0,0,0
5068,213000,1358000,"minnesota",0,0,0,2,0,21,1,3,0,0,3,0,0,0,0,0,0,0,0
5069,221000,1358000,"minnesota",1,2,0,4,0,6,11,0,0,0,2,0,0,0,0,0,0,0,0
5070,229000,1358000,"minnesota",0,1,0,3,0,5,3,0,0,0,5,0,0,5,0,0,0,0,0
5071,237000,1358000,"minnesota",0,6,0,1,0,6,2,0,0,0,8,0,0,1,0,0,0,0,0
5072,245000,1358000,"minnesota",0,1,0,7,0,17,4,9,0,1,10,0,1,13,0,0,0,0,0
5073,253000,1358000,"minnesota",0,2,0,1,0,12,12,6,0,1,21,1,2,2,0,0,0,0,0
5074,261000,1358000,"minnesota",0,1,0,1,0,2,16,0,0,0,14,0,1,3,0,0,0,0,0
5075,269000,1358000,"minnesota",0,2,0,2,0,10,3,9,0,0,15,0,0,1,0,0,0,0,0
5076,277000,1358000,"minnesota",0,8,1,3,0,4,5,6,0,1,18,0,0,4,0,0,0,0,0
5077,285000,1358000,"minnesota",0,10,0,6,0,0,3,16,0,0,6,0,0,2,0,0,0,0,0
5078,293000,1358000,"minnesota",0,20,1,7,0,7,4,7,0,0,6,0,0,1,0,0,0,0,0
5079,301000,1358000,"minnesota",0,43,0,5,0,3,2,2,0,0,6,0,0,5,0,0,0,0,0
5080,309000,1358000,"minnesota",0,15,0,0,0,3,6,0,0,0,2,0,0,3,0,0,0,0,0
5081,317000,1358000,"minnesota",0,3,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
5335,-19000,1350000,"minnesota",2,0,1,0,0,0,0,0,0,3,0,3,0,0,1,0,2,0,0
5336,-11000,1350000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5337,-3000,1350000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,5000,1350000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,13000,1350000,"minnesota",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5340,21000,1350000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,29000,1350000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,37000,1350000,"minnesota",3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5343,45000,1350000,"minnesota",2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5344,53000,1350000,"minnesota",2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
5345,61000,1350000,"minnesota",9,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
5346,69000,1350000,"minnesota",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,77000,1350000,"minnesota",1,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0
5348,85000,1350000,"minnesota",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5349,93000,1350000,"minnesota",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,101000,1350000,"minnesota",0,0,0,0,0,11,2,0,0,0,6,0,0,0,0,0,0,0,0
5351,109000,1350000,"minnesota",0,0,0,0,0,8,2,1,0,0,4,0,0,0,0,0,0,0,0
5352,117000,1350000,"minnesota",0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
5353,125000,1350000,"minnesota",0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5354,133000,1350000,"minnesota",0,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,0,0
5355,141000,1350000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,157000,1350000,"minnesota",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,165000,1350000,"minnesota",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,173000,1350000,"minnesota",0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
5360,181000,1350000,"minnesota",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
5361,189000,1350000,"minnesota",0,0,0,0,0,17,7,4,0,0,0,0,0,0,0,0,0,0,0
5362,197000,1350000,"minnesota",1,0,0,0,0,14,1,0,0,2,4,0,1,1,0,0,0,0,0
5363,205000,1350000,"minnesota",0,0,0,1,0,11,4,0,0,0,2,0,0,0,0,0,0,0,0
5364,213000,1350000,"minnesota",0,10,1,2,0,18,12,1,0,0,2,0,0,0,0,0,1,0,0
5365,221000,1350000,"minnesota",1,4,0,1,0,10,5,0,0,0,2,0,0,0,0,0,0,0,0
5366,229000,1350000,"minnesota",0,0,0,2,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0
5367,237000,1350000,"minnesota",0,2,1,4,0,10,9,0,0,0,2,0,0,0,0,0,0,0,0
5368,245000,1350000,"minnesota",0,1,0,4,0,2,6,3,0,1,6,0,1,2,0,0,0,0,0
5369,253000,1350000,"minnesota",0,1,0,3,0,12,4,2,0,2,19,0,0,3,0,0,0,0,0
5370,261000,1350000,"minnesota",0,5,0,2,0,7,8,3,0,0,16,0,0,5,0,0,0,0,0
5371,269000,1350000,"minnesota",0,16,1,3,0,9,3,4,0,0,6,0,0,3,0,0,0,0,0
5372,277000,1350000,"minnesota",0,18,0,9,0,9,6,2,0,2,16,0,1,9,0,0,0,0,0
5373,285000,1350000,"minnesota",0,13,0,7,0,6,4,9,0,0,9,1,0,7,0,0,0,0,0
5374,293000,1350000,"minnesota",0,18,0,5,0,12,5,7,0,1,9,0,0,3,0,0,0,0,0
5375,301000,1350000,"minnesota",0,26,0,1,0,6,5,3,0,0,6,1,1,5,0,0,0,0,0
5376,309000,1350000,"minnesota",0,25,0,7,0,2,7,5,0,0,5,0,0,4,0,0,0,0,0
5377,317000,1350000,"minnesota",0,12,0,0,0,2,5,0,0,0,5,0,0,0,0,0,0,0,0
5631,-19000,1342000,"minnesota",6,0,1,0,0,0,9,0,0,10,0,10,6,0,0,0,0,0,0
5632,-11000,1342000,"minnesota",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5633,-3000,1342000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,5000,1342000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5635,13000,1342000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,21000,1342000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,29000,1342000,"minnesota",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5638,37000,1342000,"minnesota",1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
5639,45000,1342000,"minnesota",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5640,53000,1342000,"minnesota",2,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0
5641,61000,1342000,"minnesota",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,69000,1342000,"minnesota",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,77000,1342000,"minnesota",4,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
5644,85000,1342000,"minnesota",6,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
5645,93000,1342000,"minnesota",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
5646,101000,1342000,"minnesota",0,0,0,0,0,7,3,0,0,0,4,0,6,0,0,0,0,0,0
5647,109000,1342000,"minnesota",2,0,0,1,0,7,2,0,0,0,1,0,0,0,0,0,1,0,0
5648,117000,1342000,"minnesota",0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
5649,125000,1342000,"minnesota",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5650,133000,1342000,"minnesota",0,11,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
5651,141000,1342000,"minnesota",0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5652,149000,1342000,"minnesota",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5653,157000,1342000,"minnesota",1,0,0,2,0,5,3,1,0,1,0,0,1,0,0,0,0,0,0
5654,165000,1342000,"minnesota",0,7,0,3,0,18,2,7,0,0,0,0,0,1,0,0,0,0,0
5655,173000,1342000,"minnesota",0,1,0,2,0,37,3,7,0,0,0,0,0,0,0,0,3,0,0
5656,181000,1342000,"minnesota",0,1,0,3,0,27,1,1,0,0,4,0,1,1,0,0,0,0,0
5657,189000,1342000,"minnesota",0,0,0,0,0,10,0,10,0,0,2,0,0,0,0,0,0,0,0
5658,197000,1342000,"minnesota",0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
5659,205000,1342000,"minnesota",0,3,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0
5660,213000,1342000,"minnesota",0,4,0,1,0,11,4,2,0,0,1,0,0,0,0,0,0,0,0
5661,221000,1342000,"minnesota",0,6,0,0,0,10,10,0,0,0,2,0,0,0,0,0,0,0,0
5662,229000,1342000,"minnesota",0,0,0,0,0,4,0,1,0,0,5,0,0,0,0,0,0,0,0
5663,237000,1342000,"minnesota",0,2,0,1,0,8,2,0,0,0,8,0,1,0,0,0,0,0,0
5664,245000,1342000,"minnesota",0,8,0,4,0,5,9,2,0,3,17,0,2,6,0,0,0,0,0
5665,253000,1342000,"minnesota",0,0,0,7,0,11,2,11,0,0,25,0,2,2,0,0,0,0,0
5666,261000,1342000,"minnesota",0,4,1,4,0,8,2,4,0,0,14,0,0,2,0,0,0,0,0
5667,269000,1342000,"minnesota",0,1,0,1,0,3,7,4,0,0,3,0,0,1,0,0,0,0,0
5668,277000,1342000,"minnesota",0,20,0,4,0,4,1,2,0,0,14,0,0,5,0,0,0,0,0
5669,285000,1342000,"minnesota",0,15,0,8,0,2,2,5,0,0,12,0,0,7,0,0,0,0,0
5670,293000,1342000,"minnesota",0,37,0,12,0,4,3,3,0,1,18,1,1,8,0,0,0,0,0
5671,301000,1342000,"minnesota",0,28,0,4,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0
5672,309000,1342000,"minnesota",0,18,0,1,0,4,4,0,0,0,2,0,1,2,0,0,0,0,0
5673,317000,1342000,"minnesota",0,22,0,2,0,2,3,2,0,0,4,0,0,1,0,0,0,0,0
5675,333000,1342000,"minnesota",0,7,0,1,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0
5676,341000,1342000,"minnesota",0,3,0,4,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0
5677,349000,1342000,"minnesota",0,7,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
5927,-19000,1334000,"minnesota",2,0,0,0,0,0,2,0,0,3,0,5,0,0,0,0,0,0,0
5928,-11000,1334000,"minnesota",7,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,1,0,0
5929,-3000,1334000,"minnesota",4,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0
5930,5000,1334000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,13000,1334000,"minnesota",3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
5932,21000,1334000,"minnesota",3,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0
5933,29000,1334000,"minnesota",8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5934,37000,1334000,"minnesota",6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
5935,45000,1334000,"minnesota",1,0,0,0,0,1,10,0,0,1,0,1,0,0,0,0,1,0,0
5936,53000,1334000,"minnesota",4,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0
5937,61000,1334000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,69000,1334000,"minnesota",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5939,77000,1334000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,85000,1334000,"minnesota",8,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
5941,93000,1334000,"minnesota",0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
5942,101000,1334000,"minnesota",5,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,1,0,0
5943,109000,1334000,"minnesota",4,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0
5945,125000,1334000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,133000,1334000,"minnesota",2,4,0,2,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0
5947,141000,1334000,"minnesota",3,13,0,4,0,2,2,0,0,4,0,3,1,0,0,0,0,0,0
5948,149000,1334000,"minnesota",1,5,0,3,0,5,10,4,0,0,1,0,2,0,0,0,0,0,0
5949,157000,1334000,"minnesota",0,8,0,3,0,15,8,7,0,1,4,0,0,0,0,0,0,0,0
5950,165000,1334000,"minnesota",0,10,0,2,0,17,0,16,0,0,4,0,0,1,0,0,0,0,0
5951,173000,1334000,"minnesota",0,2,0,3,0,21,0,3,0,0,1,0,0,0,0,0,0,0,0
5952,181000,1334000,"minnesota",0,0,0,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0
5953,189000,1334000,"minnesota",0,2,0,0,0,9,0,2,0,0,2,0,0,0,0,0,0,0,0
5954,197000,1334000,"minnesota",0,0,0,2,0,16,0,8,0,0,2,0,0,0,0,0,0,0,0
5955,205000,1334000,"minnesota",0,2,0,4,0,25,7,2,0,0,10,0,0,0,0,0,0,0,0
5956,213000,1334000,"minnesota",0,0,0,0,0,6,2,2,0,0,4,0,0,0,0,0,0,0,0
5957,221000,1334000,"minnesota",0,1,1,2,0,3,4,0,0,2,3,0,0,0,0,0,0,0,0
5958,229000,1334000,"minnesota",0,21,0,1,0,10,0,5,0,0,7,0,0,0,0,0,0,0,0
5959,237000,1334000,"minnesota",0,4,0,3,0,14,2,4,0,0,8,0,0,1,0,0,0,0,0
5960,245000,1334000,"minnesota",0,11,0,4,0,9,1,3,0,0,14,0,1,2,0,0,1,0,0
5961,253000,1334000,"minnesota",0,20,1,5,0,3,2,8,0,2,9,0,1,2,0,0,0,0,0
